Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Time/Total,Time/Epoch,Time/Update,Time/Evaluate,Train/Epoch,TotalSteps,Loss/Loss_diffuser,Loss/Loss_inv,Loss/Loss_total
nan,nan,nan,7176.9375,196.23983764648438,196.23983764648438,0.0,36.0,36000.0,0.00202380632981658,8.472841273032827e-07,0.0010123268002644181
nan,nan,nan,7377.607421875,200.67005920410156,200.67005920410156,0.0,37.0,37000.0,0.0020291723776608706,9.125471365223348e-07,0.001015042420476675
nan,nan,nan,7573.49072265625,195.8831024169922,195.8831024169922,0.0,38.0,38000.0,0.001984670991078019,8.711689361007302e-07,0.0009927710052579641
nan,nan,nan,7768.32861328125,194.8380584716797,194.8380584716797,0.0,39.0,39000.0,0.0019905942026525736,9.033038850247976e-07,0.0009957487927749753
nan,nan,nan,7963.66064453125,195.33193969726562,195.33193969726562,0.0,40.0,40000.0,0.0019520050846040249,8.491104495078616e-07,0.0009764271089807153
nan,nan,nan,8159.904296875,196.24359130859375,196.24359130859375,0.0,41.0,41000.0,0.002008238807320595,8.413832119913423e-07,0.0010045400122180581
nan,nan,nan,8358.703125,198.798583984375,198.798583984375,0.0,42.0,42000.0,0.0019177846843376756,8.40082634567807e-07,0.0009593124268576503
nan,nan,nan,8559.9873046875,201.28453063964844,201.28453063964844,0.0,43.0,43000.0,0.0018975627608597279,8.437518204118533e-07,0.0009492032695561647
nan,nan,nan,8754.431640625,194.4443359375,194.4443359375,0.0,44.0,44000.0,0.0018244378734380007,7.7069330473023e-07,0.0009126043296419084
nan,nan,nan,8951.154296875,196.7221221923828,196.7221221923828,0.0,45.0,45000.0,0.0019287393661215901,8.277541496681806e-07,0.0009647835395298898
nan,nan,nan,9147.0361328125,195.88214111328125,195.88214111328125,0.0,46.0,46000.0,0.0018004984594881535,8.015825869733817e-07,0.0009006500476971269
nan,nan,nan,9367.650390625,220.61424255371094,220.61424255371094,0.0,47.0,47000.0,0.0017967532621696591,7.759238087601261e-07,0.0008987645269371569
nan,nan,nan,9617.4208984375,249.7710723876953,249.7710723876953,0.0,48.0,48000.0,0.0018641366623342037,7.786891842442856e-07,0.000932457682210952
nan,nan,nan,9812.90234375,195.48062133789062,195.48062133789062,0.0,49.0,49000.0,0.0017807319527491927,8.201545824704226e-07,0.0008907760493457317
nan,nan,nan,10016.3515625,203.44972229003906,203.44972229003906,0.0,50.0,50000.0,0.0017203353345394135,6.958940730328322e-07,0.0008605156326666474
nan,nan,nan,10207.28515625,190.93392944335938,190.93392944335938,0.0,51.0,51000.0,0.0017337562749162316,8.021556823223364e-07,0.0008672793046571314
nan,nan,nan,10398.8955078125,191.6100616455078,191.6100616455078,0.0,52.0,52000.0,0.0016683605499565601,7.396724299724156e-07,0.0008345501264557242
nan,nan,nan,10595.0419921875,196.14625549316406,196.14625549316406,0.0,53.0,53000.0,0.0017110848566517234,8.371969215659192e-07,0.0008559610578231514
nan,nan,nan,10789.45703125,194.4155731201172,194.4155731201172,0.0,54.0,54000.0,0.0017146789468824863,6.505306373583153e-07,0.0008576647960580885
nan,nan,nan,10986.34375,196.88580322265625,196.88580322265625,0.0,55.0,55000.0,0.0017505590803921223,6.105519219090638e-07,0.0008755848393775523
nan,nan,nan,11182.45703125,196.11355590820312,196.11355590820312,0.0,56.0,56000.0,0.0016257775714620948,6.671654091405799e-07,0.0008132224320434034
nan,nan,nan,11375.515625,193.0584716796875,193.0584716796875,0.0,57.0,57000.0,0.0016499193152412772,6.927853064553346e-07,0.0008253060514107347
nan,nan,nan,11571.2890625,195.7735595703125,195.7735595703125,0.0,58.0,58000.0,0.001669308403506875,6.622481691920257e-07,0.0008349852869287133
nan,nan,nan,11766.392578125,195.10345458984375,195.10345458984375,0.0,59.0,59000.0,0.0016584828263148665,7.020184966677334e-07,0.0008295923471450806
nan,nan,nan,11959.96875,193.57632446289062,193.57632446289062,0.0,60.0,60000.0,0.0015866858884692192,7.02331874435913e-07,0.0007936941110529006
nan,nan,nan,12159.328125,199.35972595214844,199.35972595214844,0.0,61.0,61000.0,0.001564206089824438,7.119083988982311e-07,0.0007824591011740267
nan,nan,nan,12356.3623046875,197.033935546875,197.033935546875,0.0,62.0,62000.0,0.0015739522641524673,5.935312401561532e-07,0.0007872729329392314
nan,nan,nan,12551.3837890625,195.02166748046875,195.02166748046875,0.0,63.0,63000.0,0.0016458388417959213,6.64489220980613e-07,0.0008232517284341156
nan,nan,nan,12743.892578125,192.50820922851562,192.50820922851562,0.0,64.0,64000.0,0.0015924563631415367,6.445920348596701e-07,0.0007965504773892462
nan,nan,nan,12938.3505859375,194.4583282470703,194.4583282470703,0.0,65.0,65000.0,0.0014753916766494513,7.38879180062213e-07,0.0007380652241408825
